epoch,train_loss,lr,max_miou,best_mdice,best_mhd95,best_epoch,val_loss,val_miou,val_mdice,val_mhd95,iou_cls_0,dice_cls_0,hd95_cls_0,iou_cls_1,dice_cls_1,hd95_cls_1,iou_cls_2,dice_cls_2,hd95_cls_2,iou_cls_3,dice_cls_3,hd95_cls_3
25.0,0.0,0.0,0.7381239565402598,0.661234668477516,21.12020847079657,25.0,0.4191513260999046,0.7381239565402598,0.661234668477516,21.12020847079657,0.6567923751633938,0.2932315400915741,0.2932315400915741,0.6338405312322203,0.6451923680526022,0.6451923680526022,0.7587403952761833,0.7848871699957289,0.7848871699957289,0.9031225244892418,0.9216275957701586,0.9216275957701586
27.0,0.0,0.0,0.7277156369887918,0.6388609575193275,22.363632688339084,27.0,0.4125715490823355,0.7277156369887918,0.6388609575193275,22.363632688339084,0.6613293499403196,0.2425012199815137,0.2425012199815137,0.6172939761338171,0.624432836696442,0.624432836696442,0.752602150179468,0.7656380843817276,0.7656380843817276,0.8796370717015628,0.9228716890176264,0.9228716890176264
29.0,0.0,0.0,0.7293836366225563,0.6405832663059358,22.811259449816777,29.0,0.3776790458982745,0.7293836366225563,0.6405832663059358,22.811259449816777,0.6602618077478102,0.2995583856720227,0.2995583856720227,0.620229664557396,0.5993731244171399,0.5993731244171399,0.7622098404835714,0.7490895692280297,0.7490895692280297,0.8748332337014479,0.9143119859065506,0.9143119859065506
31.0,0.0,0.0,0.7407927486988862,0.6327653657773263,22.73861928593168,31.0,0.3935493103052956,0.7407927486988862,0.6327653657773263,22.73861928593168,0.7125703023895272,0.2271840958015295,0.2271840958015295,0.6247665965684174,0.6181939843017557,0.6181939843017557,0.73338677819104,0.760785506387923,0.760785506387923,0.8924473176465604,0.9248978766180974,0.9248978766180974
33.0,0.0,0.0,0.7502669972633114,0.6479936205144047,21.53346409336675,33.0,0.3725762723977811,0.7502669972633114,0.6479936205144047,21.53346409336675,0.7099014980075855,0.276538039976371,0.276538039976371,0.6271685343500484,0.6240170334738061,0.6240170334738061,0.7635442332781107,0.7658689182521601,0.7658689182521601,0.9004537234175006,0.9255504903552816,0.9255504903552816
1.0,0.0,0.0,0.4796506467375846,0.4300570126361001,46.73396431989342,1.0,0.6833606580385385,0.4796506467375846,0.4300570126361001,46.73396431989342,0.602882660261238,0.1403355070037712,0.1403355070037712,0.0755275800964684,0.3069616180036491,0.3069616180036491,0.6741393897040019,0.6295946074556444,0.6295946074556444,0.5660529568886302,0.6433363180813358,0.6433363180813358
3.0,0.0,0.0,0.6600615364561803,0.629038281703558,28.02895144332018,3.0,0.4880933789447093,0.6600615364561803,0.629038281703558,28.02895144332018,0.5017350723237486,0.2873421031328263,0.2873421031328263,0.6087538132398213,0.6174047167816046,0.6174047167816046,0.6506539488110267,0.7359123773342281,0.7359123773342281,0.8791033114501244,0.8754939295655733,0.8754939295655733
5.0,0.0,0.0,0.6204298516762696,0.6072988406174475,30.237343561372533,5.0,0.62061482289443,0.6204298516762696,0.6072988406174475,30.237343561372533,0.377368934432093,0.2768062372993918,0.2768062372993918,0.5604485424607621,0.5639880081133356,0.5639880081133356,0.6647986183620987,0.7019231215273996,0.7019231215273996,0.8791033114501244,0.8864779955296634,0.8864779955296634
7.0,0.0,0.0,0.6874167468442203,0.6349134695801069,25.726518638616948,7.0,0.5305740925641106,0.6874167468442203,0.6349134695801069,25.726518638616948,0.5468377923326823,0.2835635770112352,0.2835635770112352,0.6007474116593396,0.608807503152164,0.608807503152164,0.7229784719347346,0.7490588195085484,0.7490588195085484,0.8791033114501244,0.8982239786484797,0.8982239786484797
9.0,0.0,0.0,0.7153724291806695,0.6400258001801491,24.56991794683916,9.0,0.4299538483539709,0.7153724291806695,0.6400258001801491,24.56991794683916,0.624499893888262,0.2856843243749227,0.2856843243749227,0.6132907614101866,0.6114099921451577,0.6114099921451577,0.7381906240862847,0.751041699969962,0.751041699969962,0.8855084373379448,0.911967184230554,0.911967184230554
11.0,0.0,0.0,0.7048306686836115,0.6511212148750551,22.25324365499021,11.0,0.5470448897455257,0.7048306686836115,0.6511212148750551,22.25324365499021,0.6132909372341138,0.267096702624731,0.267096702624731,0.6090206817562612,0.6496510183371396,0.6496510183371396,0.7344543077361831,0.7779387607908179,0.7779387607908179,0.8625567480078883,0.909798377747532,0.909798377747532
13.0,0.0,0.0,0.7282493889696725,0.6596770091595328,21.701648280179626,13.0,0.4361344910205934,0.7282493889696725,0.6596770091595328,21.701648280179626,0.6599949337010662,0.2845400839317196,0.2845400839317196,0.6207633997646455,0.6504189528259589,0.6504189528259589,0.7496664695325003,0.7834816890965532,0.7834816890965532,0.8825727528804781,0.9202673107838992,0.9202673107838992
15.0,0.0,0.0,0.709701234044072,0.654145660220731,22.539468189541864,15.0,0.4581009285530438,0.709701234044072,0.654145660220731,22.539468189541864,0.5860691677941787,0.2980386515493396,0.2980386515493396,0.6327730190731785,0.6373844574448182,0.6373844574448182,0.7485989566189717,0.7739332886482323,0.7739332886482323,0.8713637926899596,0.9072262432405336,0.9072262432405336
17.0,0.0,0.0,0.7327863539381045,0.6513264888906808,21.690401820252667,17.0,0.397224517485585,0.7327863539381045,0.6513264888906808,21.690401820252667,0.6538566942848242,0.2822867735189115,0.2822867735189115,0.6346411705622165,0.6340424141609671,0.6340424141609671,0.7579397536202624,0.7699122707177909,0.7699122707177909,0.8847077972851152,0.9190644971650538,0.9190644971650538
19.0,0.0,0.0,0.7344543503272296,0.6585263588698853,20.58752818857793,19.0,0.4594059814148531,0.7344543503272296,0.6585263588698853,20.58752818857793,0.6890848668694255,0.2469553122974598,0.2469553122974598,0.6114225903701691,0.6610114690846305,0.6610114690846305,0.7432613439875523,0.7998747589462194,0.7998747589462194,0.8940486000817714,0.9262638951512314,0.9262638951512314
21.0,0.0,0.0,0.7279157927832685,0.6585346224553003,21.601551154358468,21.0,0.4380204073263529,0.7279157927832685,0.6585346224553003,21.601551154358468,0.6629306251752135,0.2753269119765871,0.2753269119765871,0.6215640475995214,0.6560115598721413,0.6560115598721413,0.7480651869082143,0.7840769183647041,0.7840769183647041,0.8791033114501244,0.9187230996077684,0.9187230996077684
23.0,0.0,0.0,0.7144383518936759,0.6511622863259993,22.318466949023847,23.0,0.4511022189150032,0.7144383518936759,0.6511622863259993,22.318466949023847,0.6202298293261566,0.2562530893260337,0.2562530893260337,0.610355078212937,0.6471406397015937,0.6471406397015937,0.7416600631925228,0.7848983017589958,0.7848983017589958,0.8855084368430872,0.9163571145173738,0.9163571145173738
25.0,0.0,0.0,0.7285162765573969,0.662507809787237,20.99330266825765,25.0,0.4570768735112664,0.7285162765573969,0.662507809787237,20.99330266825765,0.6311719078507498,0.2722972752738322,0.2722972752738322,0.6351749268882605,0.6627735839952218,0.6627735839952218,0.7472645486457394,0.7936580870767181,0.7936580870767181,0.9004537228448379,0.9213022928031755,0.9213022928031755
27.0,0.0,0.0,0.7066988302636501,0.6413836591495048,23.61719033138765,27.0,0.4413198886956936,0.7066988302636501,0.6413836591495048,23.61719033138765,0.5943424365512668,0.3063329737002067,0.3063329737002067,0.6194290165352593,0.6037705878076581,0.6037705878076581,0.740325674933132,0.7491225652810558,0.7491225652810558,0.8726981930349426,0.9063085098090984,0.9063085098090984
29.0,0.0,0.0,0.725046833840821,0.654365770343503,21.614513334462508,29.0,0.4196565503956744,0.725046833840821,0.654365770343503,21.614513334462508,0.6437152543655804,0.2827436423010405,0.2827436423010405,0.6215640511413297,0.6375192495209212,0.6375192495209212,0.7499333526549725,0.7797921416384995,0.7797921416384995,0.8849746772014018,0.9174080479135506,0.9174080479135506
31.0,0.0,0.0,0.719442352191552,0.6591975311710645,21.660478250850574,31.0,0.4662240156933617,0.719442352191552,0.6591975311710645,21.660478250850574,0.6223648409914395,0.3093043162716627,0.3093043162716627,0.6244997350668511,0.6408681683945505,0.6408681683945505,0.7480651957912456,0.7762635036949938,0.7762635036949938,0.8828396369166716,0.9103541363230508,0.9103541363230508
33.0,0.0,0.0,0.7010943507193355,0.642309265839583,23.14421386123181,33.0,0.4731426010378443,0.7010943507193355,0.642309265839583,23.14421386123181,0.5890048445474062,0.304720346936797,0.304720346936797,0.606085013578474,0.6032829180733146,0.6032829180733146,0.7365893522891815,0.752579737295347,0.752579737295347,0.8726981924622799,0.9086540610528736,0.9086540610528736
35.0,0.0,0.0,0.7540033150862364,0.6596805666613929,20.24878079982831,35.0,0.3828612667785142,0.7540033150862364,0.6596805666613929,20.24878079982831,0.729650619501699,0.2770833778084236,0.2770833778084236,0.625567246388163,0.6451594088176775,0.6451594088176775,0.7598079112050103,0.7867808745145067,0.7867808745145067,0.9009874832500736,0.9296986055049636,0.9296986055049636
37.0,0.0,0.0,0.7363892391588178,0.6537027659234304,21.932257931408067,37.0,0.3925904611232705,0.7363892391588178,0.6537027659234304,21.932257931408067,0.6522554111674937,0.3043963651343382,0.3043963651343382,0.6250334983263355,0.6300120767822605,0.6300120767822605,0.7632773620928688,0.7628807866878201,0.7628807866878201,0.904990685048573,0.9175218350893024,0.9175218350893024
39.0,0.0,0.0,0.7214439617820373,0.6419313933474338,21.49492812046917,39.0,0.3818986283692593,0.7214439617820373,0.6419313933474338,21.49492812046917,0.6848147788345806,0.3008873468437751,0.3008873468437751,0.5708568712182294,0.6008936007436296,0.6008936007436296,0.737656876873062,0.7415460731849066,0.7415460731849066,0.892447320202277,0.9243985526174237,0.9243985526174237
41.0,0.0,0.0,0.7498666776928511,0.6569268072827593,20.62626067307398,41.0,0.3694515004783821,0.7498666776928511,0.6569268072827593,20.62626067307398,0.7002938181896063,0.2907986249466587,0.2907986249466587,0.6269016511922989,0.6304666478497537,0.6304666478497537,0.7680811968533359,0.778388413589693,0.778388413589693,0.9041900445361633,0.928053542744932,0.928053542744932
43.0,0.0,0.0,0.7537364378484761,0.6685228069934788,19.721276049999545,43.0,0.3638013529981049,0.7537364378484761,0.6685228069934788,19.721276049999545,0.7010944521132632,0.3122053201218082,0.3122053201218082,0.6394450160404087,0.6460951871778149,0.6460951871778149,0.7731519198829847,0.7876099223945395,0.7876099223945395,0.9012543633572478,0.9281807982797524,0.9281807982797524
45.0,0.0,0.0,0.7469309998313909,0.65440986969237,20.8601042318096,45.0,0.3516722145600441,0.7469309998313909,0.65440986969237,20.8601042318096,0.6890848537271976,0.300538530153073,0.300538530153073,0.62850294197497,0.6277073816310755,0.6277073816310755,0.7651455185748227,0.7633646391658754,0.7633646391658754,0.904990685048573,0.926028927819456,0.926028927819456
47.0,0.0,0.0,0.7546037970894621,0.670561384035308,19.43856111233286,47.0,0.3720613888795145,0.7546037970894621,0.670561384035308,19.43856111233286,0.7187085354468086,0.296799575703193,0.296799575703193,0.628769811332765,0.6623268561297204,0.6623268561297204,0.7646117558029436,0.7926543731980215,0.7926543731980215,0.9063250857753312,0.9304647311102971,0.9304647311102971
49.0,0.0,0.0,0.7467308436949485,0.6518143656046642,20.88078372210288,49.0,0.3554786176706394,0.7467308436949485,0.6518143656046642,20.88078372210288,0.7061651770020054,0.3045573377027292,0.3045573377027292,0.6132907920272004,0.6136690729565862,0.6136690729565862,0.7656792821789923,0.7618410150562882,0.7618410150562882,0.901788123571596,0.9271900367030532,0.9271900367030532
51.0,0.0,0.0,0.7482653973732264,0.6657727722024709,19.815807753176188,51.0,0.3684777010904667,0.7482653973732264,0.6657727722024709,19.815807753176188,0.7045639036796112,0.2848487002600672,0.2848487002600672,0.6269016482918968,0.6557716516038028,0.6557716516038028,0.758473513795706,0.7930138804356438,0.7930138804356438,0.9031225237256916,0.92945685651037,0.92945685651037
53.0,0.0,0.0,0.7481986793462232,0.6585724238965215,20.7774063854145,53.0,0.3671265105321146,0.7481986793462232,0.6585724238965215,20.7774063854145,0.685348523569898,0.3263863421336281,0.3263863421336281,0.6309048687276544,0.6163687377165222,0.6163687377165222,0.7702162393120094,0.7650379606291048,0.7650379606291048,0.9063250857753312,0.9264966551068308,0.9264966551068308
55.0,0.0,0.0,0.7514012431235733,0.6689241863104487,19.734407913646667,55.0,0.3590178679282101,0.7514012431235733,0.6689241863104487,19.734407913646667,0.6965574955863729,0.3240153354980115,0.3240153354980115,0.6405125529378546,0.6406793198417033,0.6406793198417033,0.7720844023510646,0.7824776399214103,0.7824776399214103,0.8964505216190013,0.9285244499806692,0.9285244499806692
57.0,0.0,0.0,0.7590073234893311,0.6699312851816915,19.3777031295771,57.0,0.352656954326652,0.7590073234893311,0.6699312851816915,19.3777031295771,0.7125702947739717,0.3112988615121067,0.3112988615121067,0.6319723912597319,0.6477735970395845,0.6477735970395845,0.7827596013746096,0.7888294064959684,0.7888294064959684,0.9087270065490108,0.9318232756791064,0.9318232756791064
59.0,0.0,0.0,0.755738042757931,0.6758769609009124,19.19765588018396,59.0,0.3677453640193794,0.755738042757931,0.6758769609009124,19.19765588018396,0.7024288549325319,0.3269079563096058,0.3269079563096058,0.636776227204429,0.652346536381606,0.652346536381606,0.7734188015118199,0.7953695865236837,0.7953695865236837,0.910328287382943,0.928883764388754,0.928883764388754
61.0,0.0,0.0,0.7654124370473065,0.6662995449749897,19.456413468186422,61.0,0.3559764471520988,0.7654124370473065,0.6662995449749897,19.456413468186422,0.7445958881227938,0.3026753345385179,0.3026753345385179,0.6386443781949838,0.6428798527145736,0.6428798527145736,0.7720843968596677,0.7873410915270486,0.7873410915270486,0.9063250850117808,0.9323019011198186,0.9323019011198186
63.0,0.0,0.0,0.7632106824153466,0.6754638292644337,19.018071457994186,63.0,0.3521963000749818,0.7632106824153466,0.6754638292644337,19.018071457994186,0.7219110925442509,0.3251663316490617,0.3251663316490617,0.6426475852939914,0.6532957052597796,0.6532957052597796,0.7800908054884816,0.7918374055568709,0.7918374055568709,0.9081932463346624,0.9315558745920228,0.9315558745920228
65.0,0.0,0.0,0.764078042143279,0.6607440031002837,19.834516634694857,65.0,0.3332663653983761,0.764078042143279,0.6607440031002837,19.834516634694857,0.7499334906869526,0.3093862439801,0.3093862439801,0.6215640686757871,0.6286200747095196,0.6286200747095196,0.7768882431737757,0.7724286619542243,0.7724286619542243,0.9079263660366008,0.9325410317572906,0.9325410317572906
67.0,0.0,0.0,0.7606086043427152,0.6667527414562806,19.503801532560963,67.0,0.3372476094092924,0.7606086043427152,0.6667527414562806,19.503801532560963,0.7237792560410725,0.319070903063545,0.319070903063545,0.6274354279088638,0.6369250479936062,0.6369250479936062,0.7816920865503911,0.7789840097912604,0.7789840097912604,0.9095276468705332,0.9320310049767108,0.9320310049767108
69.0,0.0,0.0,0.7680812442201957,0.6722534772198793,19.25420540275337,69.0,0.3365599509929649,0.7680812442201957,0.6722534772198793,19.25420540275337,0.7371232536267971,0.3293327664741933,0.3293327664741933,0.6373099895909046,0.6440044216706671,0.6440044216706671,0.7859621656370933,0.7839789218999621,0.7839789218999621,0.9119295680259876,0.9316977988346946,0.9316977988346946
71.0,0.0,0.0,0.7710169233608752,0.6707261375660221,19.18527421543749,71.0,0.3400977570161866,0.7710169233608752,0.6707261375660221,19.18527421543749,0.752068529108962,0.3255299959805126,0.3255299959805126,0.6359755908879169,0.6411329421122616,0.6411329421122616,0.778222643444579,0.7827000808509362,0.7827000808509362,0.9178009300020432,0.933541531320378,0.933541531320378
73.0,0.0,0.0,0.7643449242136038,0.6733280515673462,19.058968593255344,73.0,0.3439842017096714,0.7643449242136038,0.6733280515673462,19.058968593255344,0.7176410088464125,0.331615031091861,0.331615031091861,0.6450495146783854,0.6446671023688163,0.6446671023688163,0.7790232838031914,0.785157015416184,0.785157015416184,0.9156658895264254,0.9318730573925236,0.9318730573925236
75.0,0.0,0.0,0.7660796427779152,0.6771254403441568,18.98765338478897,75.0,0.3558951106112891,0.7660796427779152,0.6771254403441568,18.98765338478897,0.7157728444765838,0.3370219838737104,0.3370219838737104,0.6495864714739665,0.6513350097111479,0.6513350097111479,0.7798239242414217,0.7891507758781147,0.7891507758781147,0.9191353309196888,0.9309939919136542,0.9309939919136542
77.0,0.0,0.0,0.7711503626703645,0.678395146855244,18.693904453415797,77.0,0.3523618419752858,0.7711503626703645,0.678395146855244,18.693904453415797,0.7245798853834319,0.3361936610108045,0.3361936610108045,0.6607954322036831,0.6517559313563411,0.6517559313563411,0.7854284043181365,0.7925410974326847,0.7925410974326847,0.9137977287762066,0.9330898976211456,0.9330898976211456
79.0,0.0,0.0,0.773685722088145,0.6782536900335775,18.690707486233205,79.0,0.3381798973146338,0.773685722088145,0.6782536900335775,18.690707486233205,0.7368563678780565,0.3318331398671635,0.3318331398671635,0.6479851837029684,0.6532051736518082,0.6532051736518082,0.790499125744692,0.7938275252577168,0.7938275252577168,0.919402211026863,0.9341489213576214,0.9341489213576214
81.0,0.0,0.0,0.7698826852462324,0.6667798096311928,19.45533165820032,81.0,0.3426891029232178,0.7698826852462324,0.6667798096311928,19.45533165820032,0.7451296449862249,0.3289266577509157,0.3289266577509157,0.6303711179264676,0.6295255267581941,0.6295255267581941,0.7830264865932168,0.774845247577591,0.774845247577591,0.9210034914790202,0.9338218064380704,0.9338218064380704
83.0,0.0,0.0,0.7726849249722535,0.6753508380457642,18.631078775307003,83.0,0.3417276123377938,0.7726849249722535,0.6753508380457642,18.631078775307003,0.7349882080786501,0.3287591655339058,0.3287591655339058,0.6535896760896245,0.6479811244536745,0.6479811244536745,0.7840940054206345,0.7891377380207316,0.7891377380207316,0.9180678103001048,0.9355253241747452,0.9355253241747452
85.0,0.0,0.0,0.7770884436821389,0.6698793923473113,19.1263896379593,85.0,0.3289066822782825,0.7770884436821389,0.6698793923473113,19.1263896379593,0.7518016456825224,0.323090134788334,0.323090134788334,0.6557247169506414,0.6391787365012905,0.6391787365012905,0.7856952829742024,0.7819541022640318,0.7819541022640318,0.9151321291211896,0.9352945958355888,0.9352945958355888
87.0,0.0,0.0,0.7736190036029174,0.6775291877505099,18.663080739345045,87.0,0.3299737834957794,0.7736190036029174,0.6775291877505099,18.663080739345045,0.7445958868291104,0.3253975739216049,0.3253975739216049,0.6415800722954038,0.6568245503117198,0.6568245503117198,0.7864959234866125,0.7930237192165619,0.7930237192165619,0.9218041318005424,0.9348709075521524,0.9348709075521524
89.0,0.0,0.0,0.7702830043222877,0.6757558566686874,18.82125320579645,89.0,0.3320127855926847,0.7702830043222877,0.6757558566686874,18.82125320579645,0.7365894904749585,0.3278677287625537,0.3278677287625537,0.6389112704248369,0.6518325401971202,0.6518325401971202,0.7846277649103351,0.788715501115553,0.788715501115553,0.9210034914790202,0.9346076565995228,0.9346076565995228
91.0,0.0,0.0,0.7716841239323274,0.6758336877810802,18.76256431194188,91.0,0.3314063595221065,0.7716841239323274,0.6758336877810802,18.76256431194188,0.7381907685270095,0.3300262204975827,0.3300262204975827,0.6463839088516645,0.649976417407076,0.649976417407076,0.7798239263357449,0.7879606725849462,0.7879606725849462,0.9223378920148908,0.935371440634716,0.935371440634716
93.0,0.0,0.0,0.7771551628892945,0.6756702129401871,18.607970301488383,93.0,0.3275618836203346,0.7771551628892945,0.6756702129401871,18.607970301488383,0.7622099646025202,0.3256000669055788,0.3256000669055788,0.6469176728783228,0.6523954457167197,0.6523954457167197,0.7798239231331858,0.7880442720867344,0.7880442720867344,0.9196690909431496,0.9366410670517156,0.9366410670517156
95.0,0.0,0.0,0.7744196439726148,0.6781723942625436,18.50576493814528,95.0,0.328596725185125,0.7744196439726148,0.6781723942625436,18.50576493814528,0.7493997275387394,0.3279805934109024,0.3279805934109024,0.6445157522566282,0.6572414784534292,0.6572414784534292,0.7816920841873747,0.7912929679360324,0.7912929679360324,0.9220710119077166,0.9361745372498104,0.9361745372498104
97.0,0.0,0.0,0.77822268469084,0.6758420274354549,18.58018790725902,97.0,0.328593000916901,0.77822268469084,0.6758420274354549,18.58018790725902,0.75260228585206,0.327741313415369,0.327741313415369,0.6562584768999223,0.650626869425535,0.650626869425535,0.7832933646395318,0.7882265526656387,0.7882265526656387,0.920736611371846,0.9367733742352768,0.9367733742352768
99.0,0.0,0.0,0.7765546839918251,0.6804672545263925,18.173860106542648,99.0,0.3366663761142368,0.7765546839918251,0.6804672545263925,18.173860106542648,0.7488659659139999,0.329831284181968,0.329831284181968,0.6517215130171032,0.6589175446749843,0.6589175446749843,0.7830264849141328,0.7956260317445748,0.7956260317445748,0.9226047721220648,0.9374941575040427,0.9374941575040427
1.0,0.0,0.0,0.5743263374603828,0.5207094202701706,31.50550764116695,1.0,0.7822397929220535,0.5743263374603828,0.5207094202701706,31.50550764116695,0.4641050179606056,0.1072483735394564,0.1072483735394564,0.322925328211622,0.3709003126434847,0.3709003126434847,0.6736056292227737,0.7357792786256545,0.7357792786256545,0.8366693744465298,0.8689097162720869,0.8689097162720869
3.0,0.0,0.0,0.5575128664397709,0.5322405655965652,42.02925695048226,3.0,0.6404124028956928,0.5575128664397709,0.5322405655965652,42.02925695048226,0.2169740778744159,0.1260872739705889,0.1260872739705889,0.4590340445779482,0.5107975589091135,0.5107975589091135,0.6749400318565949,0.6787691087280787,0.6787691087280787,0.8791033114501244,0.8133083207784795,0.8133083207784795
5.0,0.0,0.0,0.7068322657979147,0.6548643300365922,22.92645975911589,5.0,0.5268839791345711,0.7068322657979147,0.6548643300365922,22.92645975911589,0.6018150806938393,0.2678568471375415,0.2678568471375415,0.6148920473908288,0.6520847545282304,0.6520847545282304,0.731518623656866,0.7913340661851122,0.7913340661851122,0.8791033114501244,0.9081816522954844,0.9081816522954844
7.0,0.0,0.0,0.7010943479679881,0.6360253481562168,25.3046835967309,7.0,0.5173898799874531,0.7010943479679881,0.6360253481562168,25.3046835967309,0.5940755720416442,0.2704322664300907,0.2704322664300907,0.6202296469469426,0.6181822427449681,0.6181822427449681,0.7357887098733337,0.7608982736428958,0.7608982736428958,0.854283463010032,0.8945886098069129,0.8945886098069129
9.0,0.0,0.0,0.6967575449333869,0.639789234817298,24.29729119790278,9.0,0.6000293463992235,0.6967575449333869,0.639789234817298,24.29729119790278,0.5895385989663867,0.2893404522828642,0.2893404522828642,0.6122232485246826,0.6083795495198246,0.6083795495198246,0.7339205472866079,0.7603158241871772,0.7603158241871772,0.8513477849558707,0.901121113279326,0.901121113279326
11.0,0.0,0.0,0.7215773881946627,0.6803706273229932,20.17251305622134,11.0,0.6699340577771405,0.7215773881946627,0.6803706273229932,20.17251305622134,0.6351750909712849,0.2845701566270461,0.2845701566270461,0.6167602010890856,0.7010986272781894,0.7010986272781894,0.7518015073022293,0.8138052805132392,0.8138052805132392,0.8825727534160507,0.9220084448734984,0.9220084448734984
13.0,0.0,0.0,0.7231119490146993,0.6683754126337903,21.465965735616447,13.0,0.5278946620801958,0.7231119490146993,0.6683754126337903,21.465965735616447,0.6471846911495168,0.2877129326487803,0.2877129326487803,0.6162264382113767,0.6746559550470386,0.6746559550470386,0.7480651907223386,0.7942088731473732,0.7942088731473732,0.8809714759755651,0.916923889691969,0.916923889691969
